country_code,country_language,country,state,state_code,district,district_code,sub_district,sub_district_code,village_name,village_code,census_code,region,language,pincode,risk_category
IN,Hindi,India,GUJARAT,24,PATAN,470,SAMI,3749,RATANPURA,509059,244703749509059,EAST,Gujarati,384246,A
IN,Hindi,India,GUJARAT,24,AHMADABAD,474,VIRAMGAM,3779,KUMARKHAN,511552,244743779511552,EAST,Gujarati,382150,A
IN,Hindi,India,GUJARAT,24,DAHOD,485,FATEPURA,3890,RAVAL NA VARUNA,519063,244853890519063,EAST,Gujarati,389172,A
IN,Hindi,India,GUJARAT,24,DAHOD,485,DOHAD,3893,RAVALI KHEDA,519412,244853893519412,EAST,Gujarati,389151,A
IN,Hindi,India,GUJARAT,24,RAJKOT,476,LODHIKA,3804,RAVKI,513036,244763804513036,EAST,Gujarati,360004,A
IN,Hindi,India,GUJARAT,24,JUNAGADH,479,TALALA,3834,RAVTA,514944,244793834514944,EAST,Gujarati,362530,A
IN,Hindi,India,GUJARAT,24,JUNAGADH,479,TALALA,3834,RAYDI,514991,244793834514991,EAST,Gujarati,362268,A
IN,Hindi,India,GUJARAT,24,VADODARA,486,CHHOTA UDAIPUR,3901,RAYSINGPURA (HARVANT),520341,244863901520341,EAST,Gujarati,391156,A
IN,Hindi,India,GUJARAT,24,PATAN,470,HARIJ,3748,VEJAVADA,508935,244703748508935,EAST,Gujarati,384240,A
IN,Hindi,India,GUJARAT,24,VADODARA,486,JETPUR PAVI,3900,KUKNA,520131,244863900520131,EAST,Gujarati,391160,A
IN,Hindi,India,GUJARAT,24,AHMADABAD,474,DETROJ-RAMPURA,3778,KUKVAV,511473,244743778511473,EAST,Gujarati,382120,A
IN,Hindi,India,GUJARAT,24,KHEDA,483,THASRA,3878,VINZOL,517755,244833878517755,EAST,Gujarati,388220,A
IN,Hindi,India,GUJARAT,24,SABARKANTHA,472,VIJAYNAGAR,3761,VIRESHWAR,509933,244723761509933,EAST,Gujarati,383440,A
IN,Hindi,India,GUJARAT,24,TAPI,493,VALOD,3946,VIRPOR,524906,244933946524906,EAST,Gujarati,394630,A
IN,Hindi,India,GUJARAT,24,BHARUCH,488,JHAGADIA,3917,RATANPORE,522234,244883917522234,EAST,Gujarati,393110,A
IN,Hindi,India,GUJARAT,24,ANAND,482,UMRETH,3863,RATANPURA,516889,244823863516889,EAST,Gujarati,388220,A
IN,Hindi,India,GUJARAT,24,SURENDRA NAGAR,475,CHOTILA,3794,TARNETAR,512309,244753794512309,EAST,Gujarati,363530,A
IN,Hindi,India,GUJARAT,24,SURAT,492,MANGROL,3933,TARSADI (M),802627,244923933802627,EAST,Gujarati,394350,A
IN,Hindi,India,GUJARAT,24,BHARUCH,488,JHAGADIA,3917,TARSALI,522171,244883917522171,EAST,Gujarati,393110,A
IN,Hindi,India,GUJARAT,24,TAPI,493,NIZAR,3942,BAHURUPA,524453,244933942524453,EAST,Gujarati,394380,A
IN,Hindi,India,GUJARAT,24,PATAN,470,PATAN,3747,KUDER,508908,244703747508908,EAST,Gujarati,384255,A
IN,Hindi,India,GUJARAT,24,PANCH MAHALS,484,LUNAWADA,3882,VAGHELA,518209,244843882518209,EAST,Gujarati,389230,A
IN,Hindi,India,GUJARAT,24,NARMADA,487,NANDOD,3910,VAGHETHA,521423,244873910521423,EAST,Gujarati,392025,A
IN,Hindi,India,GUJARAT,24,BHAVNAGAR,481,MAHUVA,3860,VAGHVADARDA,516706,244813860516706,EAST,Gujarati,364295,A
IN,Hindi,India,GUJARAT,24,KACHCHH,468,ABDASA,3728,VAGOTH,507071,244683728507071,EAST,Gujarati,370655,A
